Movie_Name, Cast_Name, Total_Centrality, Average_Centrality
Kachche Dhaage,father,27,3.857142857
Kachche Dhaage,brother,0,0
Droh Kaal,anand,1038.75,20.36764706
Droh Kaal,lodhi,938.8333333,5.158424908
Droh Kaal,consoled,0,0
Droh Kaal,commander,0,0
Droh Kaal,son,51,3
Droh Kaal,shiv,578,3.95890411
Droh Kaal,abbas,89,0.881188119
Droh Kaal,abhay,2281.5,5.104026846
Droh Kaal,bhadra,1202.166667,3.890507012
Droh Kaal,man,96.83333333,4.034722222
Droh Kaal,singh,303.5,6.322916667
Droh Kaal,surinder,204.5,3.408333333
Dulaara,son,698.8333333,6.076811594
Dulaara,raja,727,2.107246377
Dulaara,deepak,246.5,2.650537634
Dulaara,inspector,0,0
Dulaara,vijay,136.6666667,2.628205128
Eena Meena Deeka,inder,116,8.285714286
Eena Meena Deeka,deeka,807,6.614754098
Eena Meena Deeka,eena,242,2.75
Loafer,ranjit,1243.5,10.3625
Ekka Raja Rani,sagar,0,0
Ekka Raja Rani,man,47,1.88
Elaan,manna,0,0
Elaan,son,45.66666667,1.201754386
Elaan,father,289.6666667,11.14102564
Elaan,vikas,6,0.6
Elaan,vishal,99,1.47761194
Elaan,man,156,6.24
Ganga Aur Ranga,thakur,0,0
Ghar Ki Izzat,moti,95.5,7.958333333
Ghar Ki Izzat,chaman,0,0
Ghar Ki Izzat,chandra,386.8333333,5.299086758
Gopalaa,thakur,0,0
Gopi Kishan,gopi,301,5.472727273
Gopi Kishan,kishan,99.33333333,1.839506173
Hanste Khelte,god,0,0
Hum Hain Bemisaal,michael,897.4833333,5.248440546
Hum Hain Bemisaal,tuti,35,0.321100917
Hum Hain Bemisaal,kishan,1181.958333,21.49015152
Hum Hain Bemisaal,father,274,4.349206349
Hum Hain Bemisaal,inpsector,27,0.964285714
Hum Hain Bemisaal,d'souza,9463.216667,68.08069544
Hum Hain Bemisaal,shah,238.5,3.222972973
Hum Hain Bemisaal,vijay,204,2.01980198
Namak Haraam,somu,0,0
Insaniyat,amar,111,2.581395349
Insaniyat,inspector,369,5.765625
Khudai,anand,1206.166667,7.22255489
Khudai,raj,410.6,1.900925926
Khudai,man,112,12.44444444
Khudai,sakhi,684.55,4.721034483
Khudai,varun,585.6666667,3.346666667
Saudagar,moti,424.5,1.620229008
Saudagar,gur,220,2.65060241
Saudagar,father,188,7.52
Khuddar,shastri,0,0
Khuddar,nandu,58.5,0.959016393
Khuddar,adarsh,0,0
Khuddar,suri,145,5
Laadla,suryadev,267,12.13636364
Laadla,raju,4229.766667,12.08504762
Yaadon Ki Baaraat,shankar,42.5,0.505952381
Yaadon Ki Baaraat,ratan,0,0
Yaadon Ki Baaraat,father,370.6666667,5.978494624
Yaadon Ki Baaraat,man,720.6666667,17.15873016
Yaadon Ki Baaraat,vijay,4,0.078431373
Zanjeer,khanna,2010.416667,16.61501377
Zanjeer,sher,0,0
Zanjeer,khan,252.4833333,2.475326797
Zanjeer,inspector,766.3333333,5.513189448
Zanjeer,man,394.5,8.965909091
Zanjeer,teja,329.8333333,2.725895317
Zanjeer,vijay,2253.5,7.269354839
27 Down,sanjay,451,5.567901235
27 Down,father,77.5,3.69047619
36 Ghante,naina,4,1.333333333
36 Ghante,dilawar,0,0
Mohra,amar,289.3333333,2.296296296
Mohra,tyson,110,1.571428571
Mohra,vishal,2934,6.775981524
Mohra,inspector,10,0.103092784
Mohra,man,0,0
Mohra,jibran,218,3.963636364
Mohra,jindal,406.3333333,2.621505376
Mohra,he,0,0
Mohra,commissioner,55.66666667,1.136054422
Aahat,bachchan,47,4.272727273
Aap Ki Kasam,mohan,44,7.333333333
Aap Ki Kasam,sunita,198.5,4.411111111
Aap Ki Kasam,man,42,4.666666667
Nazar Ke Samne,umesh,130,3.939393939
Nazar Ke Samne,man,278,9.928571429
Ajanabee,moti,0,0
Ajanabee,father,177.5,4.797297297
Ajanabee,rohit,2907.856746,4.601039155
Ajanabee,chetan,157,3.204081633
Ajanabee,man,0,0
Ajanabee,babu,550,5.238095238
Prem Yog,chatrapal,258.6666667,2.874074074
Prem Yog,father,39.33333333,1.787878788
Prem Yog,man,12.5,3.125
Prem Yog,jimmy,0,0
Prem Yog,raju,46,0.323943662
Ankur,surya,406.6666667,1.21031746
Ankur,son,198.6666667,7.641025641
Ankur,father,493,4.93
Sangdil Sanam,pradeep,73,1.489795918
Sangdil Sanam,lalla,658.5,13.43877551
Sangdil Sanam,kishan,453.6666667,2.479052823
Sangdil Sanam,shankar,547,4.840707965
Sangdil Sanam,kailash,70,0.546875
Sangdil Sanam,krishna,0,0
Sangdil Sanam,man,84,10.5
Teesra Kaun?,kadam,29,1.8125
Teesra Kaun?,man,89,6.846153846
Teesra Kaun?,pankaj,0,0
Teesra Kaun?,vijay,919.5,5.746875
Badi Maa,father,307.5,12.3
Badi Maa,brother,59,5.9
Badi Maa,rajinder,45.16666667,1.672839506
The Gentleman,vijay,60,0.465116279
Udhaar Ki Zindagi,sitaram,30,0.177514793
Udhaar Ki Zindagi,suman,80.16666667,1.781481481
Udhaar Ki Zindagi,son,357,5.578125
Woh Chokri,father,458.6666667,5.46031746
Woh Chokri,man,0,0
Woh Chokri,lalit,0,0
Benaam,son,79,5.642857143
Benaam,amit,66,0.717391304
Benaam,inspector,0,0
Yaar Gaddar,mithun,240.5,2.429292929
Yeh Dillagi,,0,0
Yeh Dillagi,son,22.66666667,1.743589744
Yeh Dillagi,father,226,15.06666667
Yeh Dillagi,brother,29,2.071428571
Yeh Dillagi,vijay,263.6666667,3.215447154
Bidaai,murli,88,6.769230769
Bidaai,prabhakar,57,1.9
Bidaai,sudhakar,21,0.466666667
Call Girl,father,111.1111833,4.44444733
Zaalim,son,26,3.714285714
Zaalim,judge,71,3.736842105
Zakhmi Dil,abhimanyu,81.5,1.895348837
Zakhmi Dil,jaidev,257.6666667,2.061333333
Chor Machaye Shor,father,326,5.719298246
Chowkidar,shambhu,34,0.369565217
Chowkidar,dr.,0,0
Chowkidar,father,53.66666667,2.146666667
Chowkidar,gopal,193,1.855769231
Chowkidar,shyam,572,6.285714286
Dilwale Dulhania Le Jayenge,father,847.0333333,6.416919192
Dilwale Dulhania Le Jayenge,ajit,48.5,1.154761905
Dilwale Dulhania Le Jayenge,raj,3474.266667,10.43323323
Dilwale Dulhania Le Jayenge,man,10,2
Dilwale Dulhania Le Jayenge,baldev,136,0.866242038
Dilwale Dulhania Le Jayenge,boy,108,4.5
Karan Arjun,thakur,550.3333333,5.558922559
Karan Arjun,saxena,416.6666667,6.41025641
Karan Arjun,father,220.5,6.485294118
Karan Arjun,ajay,158.6666667,1.259259259
Karan Arjun,suraj,31,0.756097561
Karan Arjun,karan,766.8666667,3.740813008
Karan Arjun,durjan,678.6666667,3.791433892
Karan Arjun,munim,264,13.2
Karan Arjun,arjun,371.5,1.786057692
Karan Arjun,vijay,351,1.532751092
Barsaat,badal,186,1.367647059
Barsaat,suresh,0,0
Barsaat,negi,113,1.738461538
Barsaat,man,174.6666667,7.594202899
Rangeela,actor,107,5.095238095
Rangeela,raj,406,4.511111111
Rangeela,munna,1006.5,7.92519685
Coolie No. 1,gharjode,95.33333333,1.702380952
Coolie No. 1,hoshiyar,23,0.306666667
Sabse Bada Khiladi,amar,198,2.0625
Sabse Bada Khiladi,father,251.5,7.859375
Sabse Bada Khiladi,amit,1187.5,5.373303167
Sabse Bada Khiladi,inspector,126,4.064516129
Sabse Bada Khiladi,brother,77,1.571428571
Sabse Bada Khiladi,vijay,651,3.271356784
Sabse Bada Khiladi,lallu,468.6666667,2.179844961
Dost,maanav,0,0
Dost,gopichand,181.1666667,2.182730924
Dost,man,164,10.25
Dost,sharma,54,4.153846154
Trimurti,shakti,230,2.254901961
Trimurti,anand,66.5,1.055555556
Trimurti,police,67,0.943661972
Trimurti,khokha,0,0
Trimurti,sikander,433.5,7.741071429
Trimurti,man,311,15.55
Trimurti,romi,212.5,1.228323699
Trimurti,brother,147.1666667,4.087962963
Ram Jaane,murli,609,3.222222222
Ram Jaane,chewte,115,1.419753086
Ram Jaane,jaane,2266.533333,7.17257384
Ram Jaane,bhau,533.5,11.85555556
Ram Jaane,baweja,403.6666667,6.21025641
Ram Jaane,boy,203,7.518518519
Ram Jaane,ram,152,0.416438356
Dulhan,vijay,57,0.966101695
Akele Hum Akele Tum,man,270,15
Akele Hum Akele Tum,rohit,3311.333333,14.58737151
Akele Hum Akele Tum,bhujbal,0,0
Aatank Hi Aatank,rohan,134.6666667,2.404761905
Aatank Hi Aatank,joshi,37,1.85
Aatank Hi Aatank,father,400.1666667,6.669444444
Aatank Hi Aatank,aslam,0,0
Aatank Hi Aatank,sharad,0,0
Aatank Hi Aatank,brother,15,3.75
Aatank Hi Aatank,munna,20,0.294117647
Aazmayish,dharmendra,137.5,2.546296296
Aazmayish,prem,43.33333333,0.429042904
Geeta Mera Naam,sunil,0,0
Geeta Mera Naam,brother,0,0
Baazi,amar,1190.6,6.332978723
Baazi,chaubey,174,1.414634146
Baazi,man,377.8333333,3.895189003
Goonj,,0,0
Goonj,rakesh,2029.333333,6.697469747
Goonj,raju,566.5,3.129834254
Goonj,nephew,32.5,6.5
Goonj,man,900.6666667,15.26553672
Bewafa Sanam,gautam,7198.117821,76.5757215
Bombay,basheer,15,0.159574468
Bombay,shekhar,702,3.025862069
Bombay,narayana,0,0
Bombay,pillai,515.3333333,6.780701754
Haath Ki Safai,brother,10,1.111111111
Coolie No. 1,gharjode,108.3333333,1.93452381
Coolie No. 1,hoshiyar,19,0.253333333
Criminal,dr.,0,0
Criminal,man,23.5,2.611111111
Criminal,ajay,101,1.463768116
Hawas,shailendra,63,1.26
Hawas,natwarlal,147,2.773584906
Diya Aur Toofan,mithun,195,12.1875
Humshakal,,0,0
Humshakal,laxman,742.9,4.395857988
Humshakal,son,17,2.833333333
Humshakal,man,396.5,11.66176471
Humshakal,ram,493.1666667,1.730409357
Dushmani: A Violent Love Story,suraj,281,7.025
Dushmani: A Violent Love Story,jai,53.5,0.563157895
Dushmani: A Violent Love Story,oberoi,191.6666667,2.860696517
Dushmani: A Violent Love Story,brother,190.8333333,8.674242424
Imtihaan,raja,19,0.633333333
Imtihaan,father,112.5,2.083333333
Guddu,son,78.75,2.8125
Guddu,guddu,120,0.784313725
Ishq Ishq Ishq,dhun,85,1.049382716
Gundaraj,chauhan,11,1.222222222
Gundaraj,father,80.66666667,2.602150538
Gundaraj,ajay,82,0.436170213
Hathkadi,arun,53.33333333,0.642570281
Hathkadi,bhavani,0,0
Hathkadi,man,546.5,21.01923077
Hathkadi,chakku,0,0
Hum Sab Chor Hain,kamal,114.6666667,1.170068027
Hum Sab Chor Hain,ravi,241.5,2.3
Hum Sab Chor Hain,vijay,3.583333333,0.053482587
Kasauti,father,211,10.04761905
Kasauti,amit,284,4.303030303
Kasauti,heera,119.5,4.596153846
Khotey Sikkay,these,0,0
Khotey Sikkay,ramu,12,0.52173913
Khotey Sikkay,feroze,73,1.123076923
Khotey Sikkay,father,61,4.692307692
Khotey Sikkay,dacoit,0,0
Jallaad,father,32,4.571428571
Jallaad,inspector,294,4.741935484
Jallaad,man,2715.083333,45.25138889
Janam Kundli,mehra,133.6666667,6.365079365
Janam Kundli,mahendra,7,0.134615385
Janam Kundli,prasad,23,1.4375
Janam Kundli,wealthy,31,0.775
Janam Kundli,randhir,210.3333333,3.564971751
Janam Kundli,dayal,452.3333333,10.76984127
Janam Kundli,kapoor,64,8
Janam Kundli,rajiv,0,0
Kalyug Ke Avtaar,son,48,2.181818182
Kalyug Ke Avtaar,multi-millionaire,0,0
Kalyug Ke Avtaar,pratap,0,0
Kartavya,ugranarayan,0,0
Kartavya,karan,291.3333333,2.330666667
Kora Kagaz,sukesh,99,1.98
Kismat,rajan,321,6.551020408
Kunwara Baap,son,19,0.904761905
Kunwara Baap,boy,100.1666667,1.727011494
Naajayaz,son,246.5,7.703125
Naajayaz,jai,415,4.15
Naajayaz,raj,172,1.34375
Majboor,khanna,27,1.35
Majboor,ravi,8,0.061538462
Majboor,man,4,1.333333333
Naseem,man,47.33333333,2.784313725
Manoranjan,havaldar,0,0
Manoranjan,ratan,539,3.641891892
Oh Darling! Yeh Hai India,don,463.5,7.855932203
Oh Darling! Yeh Hai India,father,134,4.962962963
Oh Darling! Yeh Hai India,quixote,64,1.20754717
Oh Darling! Yeh Hai India,hero,229.1666667,1.893939394
Oh Darling! Yeh Hai India,prince,26,0.252427184
Paandav,inspector,661,28.73913043
Paandav,vijay,296,2.740740741
Mere Saath Chal,amit,237,3.16
Paappi Devataa,the,0,0
Paappi Devataa,khan,47,1.88
Paappi Devataa,rahim,0,0
Paappi Devataa,ram,56,0.888888889
Raasaiyya,shyamsunder,355,3.944444444
Raasaiyya,raasaiyya,69,0.676470588
Raja,birju,113,1.506666667
Raja,raja,727.0666667,3.635333333
Raja,rana,171,1.43697479
Raja,brijnath,79,3.291666667
Raja,vishwa,10,0.163934426
Raja,brother,100.8333333,3.477011494
Ram Jaane,murli,608,3.216931217
Ram Jaane,chewte,116.2,1.434567901
Ram Jaane,jaane,2255.6,7.137974684
Ram Jaane,bhau,549.3,12.20666667
Ram Jaane,baweja,410.6666667,6.317948718
Ram Jaane,boy,205.5,7.611111111
Ram Jaane,ram,143.6666667,0.393607306
Rajnigandha,sanjay,56,0.903225806
Ram Shastra,son,276.9,6.019565217
Ram Shastra,kavi,515.6666667,8.057291667
Ram Shastra,dhonga,127.3333333,0.957393484
Ram Shastra,ram,0,0
Rangeela,actor,107,5.095238095
Rangeela,raj,414.5,4.605555556
Rangeela,munna,1000.5,7.877952756
Roti,ramu,314.5666667,9.532323232
Roti,mangal,168.6666667,1.895131086
Ravan Raaj: A True Story,all,0,0
Ravan Raaj: A True Story,arjun,2042.5,21.96236559
Roti Kapda Aur Makaan,father,24.66666667,2.242424242
Roti Kapda Aur Makaan,bharat,577.3333333,3.585921325
Roti Kapda Aur Makaan,vijay,136,0.764044944
Sagina,sagina,0,0
Sauda (film),madan,135,2.076923077
Sauda (film),prakash,1512.25,11.03832117
Sauda (film),deepak,998.2329365,3.305407075
Sauda (film),man,78,5.571428571
Sauda (film),boy,67,3.045454545
Surakshaa,suraj,824,11.94202899
Surakshaa,vikram,0,0
Surakshaa,raja,438,5.152941176
Surakshaa,jagtap,270,9.642857143
Surakshaa,dhanraj,32,2.285714286
Surakshaa,laxman,0,0
Surakshaa,vijay,252.5,6.158536585
Surakshaa,prince,0,0
Vachan,kishore,334.5,4.12962963
Vachan,man,372,26.57142857
Vachan,kumar,63,1.75
Takkar,de,0,0
Takkar,costa,1271.2,5.432478632
Takkar,ravi,1704.333333,4.449956484
Takkar,inspector,128,1.333333333
Takkar,man,15.5,2.214285714
Taqdeerwala,suraj,5611.542857,14.46273932
Taqdeerwala,chota,0,0
Taqdeerwala,lord,76.5,0.648305085
Aaja Sanam,dr.,0,0
Aaja Sanam,satish,53,1.23255814
The Don,a,0,0
The Don,man,89.33333333,4.060606061
The Gambler,police,65.66666667,1.01025641
Aakhri Daao,ravi,58,0.743589744
Aakhri Daao,safecracker,0,0
Veergati,havaldar,0,0
Veergati,ekka,84,1.615384615
Veergati,shlok,0,0
Veergati,pooja,18,3.6
Veergati,ajay,680,7.727272727
Veergati,hawaldar,135,2.109375
Veergati,boy,233,11.0952381
Yaraana,her,0,0
Yaraana,jb,569.5,4.25
Yaraana,raj,452.5,9.627659574
Zamana Deewana,suraj,213.1,3.946296296
Zamana Deewana,son,582.8333333,22.41666667
Zamana Deewana,asst.,0,0
Anari,ramnath,135,2.8125
Anari,raj,121.7666667,1.014722222
Anari,man,9,1
Chhoti Si Baat,shastri,188,11.05882353
Chhoti Si Baat,arun,4430.804304,22.26534826
Chhoti Si Baat,nagesh,145.4938034,1.616597816
Chhoti Si Baat,man,1100.666667,22.46258503
Chhoti Si Baat,singh,492,8.945454545
Chhoti Si Baat,colonel,0,0
Chupke Chupke,parimal,629.5,3.026442308
Chupke Chupke,james,0,0
Chupke Chupke,pyare,489.5833333,4.184472934
Chupke Chupke,prof.,0,0
Chupke Chupke,tripathi,77,1.75
Chupke Chupke,man,14.5,2.9
Chupke Chupke,sukumar,0,0
Deewaar,anand,0,0
Deewaar,father,164,12.61538462
Deewaar,brother,756.5833333,16.44746377
Deewaar,vijay,6513.416667,19.5012475
Deewaar,samant,1564.283333,28.96820988
Dharam Karam,ranjit,0,0
Dharam Karam,shankar,445,2.78125
Dharam Karam,j.k.,0,0
Dharam Karam,dharam,441.5,5.017045455
Dharam Karam,ashok,136,3.317073171
Dharmatma,natwar,275,2.777777778
Dharmatma,father,952.3333333,8.00280112
Dharmatma,rishi,0,0
Dharmatma,shakti,0,0
Dharmatma,dharamdas,123,3.324324324
Dharmatma,son,222.5,5.855263158
Dharmatma,seth,109,2.534883721
Dharmatma,dharmatma,286.8333333,2.868333333
Dharmatma,man,79.73333333,7.248484848
Dharmatma,ranbir,4884.833333,7.644496609
Do Jasoos,rajendra,0,0
Players,ronnie,132.5,2.65
Players,victor,257,4.431034483
Players,bilal,0,0
Players,sunny,87,1.553571429
Players,spider,933,3.308510638
Ghost,doctor,2030,24.45783133
Ghost,father,18,0.315789474
Ghost,vijay,210.6666667,2.149659864
Ek Mahal Ho Sapno Ka,vishal,346,7.361702128
Ek Mahal Ho Sapno Ka,aruna,157,2.754385965
Faraar,rajesh,74.66666667,0.643678161
Agneepath,deal,178.6666667,5.414141414
Agneepath,kancha,870.252381,4.286957542
Agneepath,young,0,0
Agneepath,chauhan,1192.319048,15.28614164
Agneepath,rauf,182,2.888888889
Agneepath,lala,774.6666667,7.746666667
Agneepath,man,60,2.4
Agneepath,gaitonde,0,0
Agneepath,he,0,0
Agneepath,mandwa,149.1666667,1.320058997
Agneepath,vijay,552.6666667,1.552434457
Geet Gaata Chal,shyam,294.8333333,2.609144543
Gali Gali Chor Hai,actor,86,5.733333333
Gali Gali Chor Hai,father,299,12.45833333
Gali Gali Chor Hai,bharat,14615,47.14516129
Gali Gali Chor Hai,man,235.0666667,8.70617284
Gali Gali Chor Hai,brother,597.5,11.71568627
Staying Alive,shaukat,0,0
Staying Alive,ali,186.5,8.108695652
Ek Main Aur Ekk Tu,rahul,645.5,2.435849057
Ek Main Aur Ekk Tu,father,73,5.214285714
Ek Main Aur Ekk Tu,riana,2985.616667,10.25985109
Jai Santoshi Maa,birju,606.3333333,6.59057971
Ekk Deewana Tha,father,176.1666667,8.388888889
Ekk Deewana Tha,anay,232.1666667,2.731372549
Julie,shashi,128,1.828571429
Jodi Breakers,marc,412.5,2.052238806
Jodi Breakers,sid,989.5,3.435763889
Tere Naal Love Ho Gaya,chowdhary,54,0.75
Tere Naal Love Ho Gaya,father,799.8333333,3.979270315
Tere Naal Love Ho Gaya,viren,1050,3.343949045
Tere Naal Love Ho Gaya,bhatti,162.1666667,2.494871795
Kala Sona,father,235.1666667,5.003546099
Kala Sona,shera,448.5,13.59090909
Kala Sona,man,23,4.6
Kala Sona,rakesh,311.5,2.377862595
Paan Singh Tomar,son,104,4.52173913
Paan Singh Tomar,pann,0,0
Paan Singh Tomar,paan,443.5,1.092364532
Paan Singh Tomar,singh,1753,7.62173913
Paan Singh Tomar,brother,121.5,3.197368421
Khel Khel Mein,,0,0
Khel Khel Mein,vikram,532.6666667,6.658333333
Khel Khel Mein,man,214,10.19047619
Khel Khel Mein,ajay,673,4.259493671
Will You Marry Me?,aarav,263,4.534482759
Will You Marry Me?,anjali,350,9.722222222
Will You Marry Me?,nikhil,448.1666667,3.501302083
Will You Marry Me?,rajveer,777,8.829545455
Khushboo,her,47,0.358778626
Khushboo,charan,135,5
Khushboo,kunj,69.16666667,3.458333333
Khushboo,father,155,4.558823529
Kahaani,damji,603,3.816455696
Kahaani,k.,0,0
Kahaani,bhaskaran,6,0.139534884
Kahaani,ndc,216,3.428571429
Kahaani,boy,45,4.5
Kahaani,bob,225,4.090909091
Kahaani,bajpayee,173,10.8125
Kahaani,sridhar,192.5,2.75
Kahaani,rana,102,1.096774194
Kahaani,khan,119.5,2.298076923
Mausam,man,93,6.2
Mausam,amarnath,188,2.211764706
Say Yes to Love,boy,221.5,12.30555556
Say Yes to Love,vijay,15,0.326086957
Zindagi Tere Naam,siddharth,197,5.051282051
Zindagi Tere Naam,dejected,0,0
Zindagi Tere Naam,father,34,3.090909091
Zindagi Tere Naam,mr.,0,0
Zindagi Tere Naam,man,47,3.357142857
Agent Vinod,agent,563,4.853448276
Agent Vinod,bomb,219.5,3.18115942
Agent Vinod,man,266,4.666666667
Agent Vinod,david,0,0
Agent Vinod,colonel,352,2.256410256
Agent Vinod,nawaz,6,0.25
Agent Vinod,nazer,436,10.13953488
Agent Vinod,rajan,113,4.913043478
Agent Vinod,metla,658.6666667,7.082437276
Agent Vinod,isi,55.5,1.541666667
Mere Sajna,ratan,35,0.372340426
Mere Sajna,father,43.83333333,2.435185185
Blood Money,zaveri,99,4.95
Blood Money,zakaria,4228.975,23.75828652
Blood Money,kunal,1049.433333,2.363588589
Blood Money,shawn,202.6666667,3.684848485
Blood Money,man,94,15.66666667
Blood Money,rosa,78,1.181818182
Blood Money,dharmesh,23,1.352941176
Bumboo,dr.,0,0
Bumboo,mangal,1757.116667,8.367222222
Bumboo,manu,0,0
Bumboo,suresh,0,0
Bumboo,bellboy,0,0
Bumboo,vincent,89,2.119047619
Bumboo,singh,482,4.969072165
Bumboo,gupta,738.1666667,6.050546448
Bumboo,sudhakar,1066.333333,4.739259259
Bumboo,professional,0,0
Mili,shekhar,125,1.838235294
Housefull 2,jay,17,0.354166667
Housefull 2,max,580.4666667,2.662691131
Housefull 2,babani,127,1.788732394
Housefull 2,father,275.5666667,4.670621469
Housefull 2,son,158,2.677966102
Housefull 2,jai,670.3333333,6.384126984
Housefull 2,pasta,168,7.636363636
Housefull 2,aakhri,109,2.137254902
Housefull 2,sunny,854.9,3.733187773
Housefull 2,jolly,262.3333333,1.410394265
Nishant,prasad,0,0
Nishant,vishwam,940,10.93023256
Nishant,zamindar,69.26666667,1.979047619
Ponga Pandit,shambhu,48,1.021276596
Ponga Pandit,neelkanth,0,0
Vicky Donor,dr.,0,0
Vicky Donor,chaddha,406.1666667,2.244014733
Vicky Donor,father,538,12.51162791
Vicky Donor,vicky,2943.666667,5.934811828
Prem Kahani,shashi,32,0.41025641
Prem Kahani,rajesh,374,4.617283951
Hate Story,siddharth,6134.966667,15.11075534
Hate Story,rajdev,483.3333333,5.197132616
Hate Story,cabinet,0,0
Hate Story,vicky,84,1.037037037
Tezz,khanna,498.5,3.323333333
Tezz,aadil,0,0
Tezz,son,71.33333333,2.301075269
Tezz,aakash,882,2.739130435
Tezz,khan,50,1.219512195
Tezz,raina,847,6.320895522
Jannat 2,sonu,688.5666667,2.821994536
Jannat 2,pratap,174,1.775510204
Raftaar,vikram,162,1.00621118
Raftaar,kumar,190,1.9
Fatso!,navin,869.95,5.799666667
Fatso!,sudeep,526.5547619,8.227418155
Fatso!,vijay,0,0
Dangerous Ishq,rohan,173.302381,1.99198139
Dangerous Ishq,durgam,0,0
Dangerous Ishq,iqbal,60,1.5
Dangerous Ishq,rashid,60,1.818181818
Dangerous Ishq,aarif,179,6.884615385
Dangerous Ishq,sah,155,2.980769231
Dangerous Ishq,man,18,3.6
Ishaqzaade,chauhan,2,0.095238095
Ishaqzaade,son,252.6666667,9.358024691
Ishaqzaade,father,203.0666667,4.615151515
Ishaqzaade,parma,3159.833333,7.541368337
Department,sarjerao,0,0
Department,d.k.,0,0
Department,shiv,0,0
Department,sawatya,692,14.41666667
Department,mahadev,430.75,2.761217949
Saazish,jaideep,510.6666667,7.400966184
Arjun: The Warrior Prince,arjuna,0,0
Salaakhen,chander,1588.5,51.24193548
Salaakhen,raju,139,2.355932203
Yeh Khula Aasmaan,boy,126,7.875
Yeh Khula Aasmaan,avinash,252.3333333,4.069892473
Sankalp,harkishanlal,73.66666667,5.261904762
Sankalp,god,68,0.535433071
Rowdy Rathore,baapji,209,2.863013699
Rowdy Rathore,vishal,219,3.421875
Rowdy Rathore,shiva,312.6666667,1.235836627
Rowdy Rathore,sharma,100.3333333,5.016666667
Rowdy Rathore,rathore,390,1.529411765
Rowdy Rathore,munna,55,0.916666667
Sanyasi,rakesh,0,0
Ferrari Ki Sawaari,son,248.6666667,5.074829932
Ferrari Ki Sawaari,father,30,3
Ferrari Ki Sawaari,man,240,13.33333333
Ferrari Ki Sawaari,rusy,402,10.30769231
Ferrari Ki Sawaari,boy,48,3.428571429
Ferrari Ki Sawaari,kayo,183.8333333,1.767628205
Teri Meri Kahaani,father,655,18.71428571
Teri Meri Kahaani,govind,255,3.4
Teri Meri Kahaani,raj,6.5,1.625
Teri Meri Kahaani,javed,1403.333333,7.753222836
Teri Meri Kahaani,krish,446,4.330097087
Sholay,thakur,237,1.634482759
Sholay,gabbar,149,1.087591241
Sholay,jai,872.5,5.629032258
Sholay,veeru,708.1666667,4.850456621
Sholay,singh,352,12.13793103
Maximum,pathak,2,0.666666667
